title,description,published date,url,publisher
Long Covid: Sign in your sleep could be a symptom – sleep expert - Express,Long Covid: Sign in your sleep could be a symptom – sleep expert  Express,"Sun, 06 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmV4cHJlc3MuY28udWsvbGlmZS1zdHlsZS9oZWFsdGgvMTU3NDUyMy9sb25nLWNvdmlkLXN5bXB0b21zLXNpZ24tc2xlZXAtd2VpcmQtZHJlYW1z0gFjaHR0cHM6Ly93d3cuZXhwcmVzcy5jby51ay9saWZlLXN0eWxlL2hlYWx0aC8xNTc0NTIzL2xvbmctY292aWQtc3ltcHRvbXMtc2lnbi1zbGVlcC13ZWlyZC1kcmVhbXMvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.express.co.uk', 'title': 'Express'}"
Coronavirus symptoms: Can you have COVID-19 without fever? - The Times of India,Coronavirus symptoms: Can you have COVID-19 without fever?  The Times of India,"Sun, 24 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMimgFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9saWZlLXN0eWxlL2hlYWx0aC1maXRuZXNzL2hlYWx0aC1uZXdzL2Nvcm9uYXZpcnVzLXN5bXB0b21zLWNhbi15b3UtaGF2ZS1jb3ZpZC0xOS13aXRob3V0LWZldmVyL3Bob3Rvc3RvcnkvOTEwMDkzMjYuY21z0gGgAWh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2xpZmUtc3R5bGUvaGVhbHRoLWZpdG5lc3MvaGVhbHRoLW5ld3MvY29yb25hdmlydXMtc3ltcHRvbXMtY2FuLXlvdS1oYXZlLWNvdmlkLTE5LXdpdGhvdXQtZmV2ZXIvYW1wX2V0cGhvdG9zdG9yeS85MTAwOTMyNi5jbXM?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://timesofindia.indiatimes.com', 'title': 'The Times of India'}"
Long COVID Is Being Erased—Again - The Atlantic,Long COVID Is Being Erased—Again  The Atlantic,"Wed, 19 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnRoZWF0bGFudGljLmNvbS9oZWFsdGgvYXJjaGl2ZS8yMDIzLzA0L2xvbmctY292aWQtc3ltcHRvbXMtaW52aXNpYmxlLWRpc2FiaWxpdHktY2hyb25pYy1pbGxuZXNzLzY3Mzc3My_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theatlantic.com', 'title': 'The Atlantic'}"
Could the loss of sense of smell be a hidden symptom of COVID-19? - SBS News,Could the loss of sense of smell be a hidden symptom of COVID-19?  SBS News,"Thu, 02 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnNicy5jb20uYXUvbmV3cy9hcnRpY2xlL2NvdWxkLXRoZS1sb3NzLW9mLXNlbnNlLW9mLXNtZWxsLWJlLWEtaGlkZGVuLXN5bXB0b20tb2YtY292aWQtMTkvbGQyZDkxenQ20gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sbs.com.au', 'title': 'SBS News'}"
Case Series Suggests Famotidine May Improve COVID-19 Symptoms - Monthly Prescribing Reference,Case Series Suggests Famotidine May Improve COVID-19 Symptoms  Monthly Prescribing Reference,"Thu, 11 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmVtcHIuY29tL2hvbWUvbmV3cy9oaWdoLWRvc2UtZmFtb3RpZGluZS1wcm9taXNlLWluLWNvdmlkMTktc3ltcHRvbXMtaGlzdGFtaW5lLWgyL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.empr.com', 'title': 'Monthly Prescribing Reference'}"
"New study shows new, rare symptom related to COVID-19 - WLWT Cincinnati","New study shows new, rare symptom related to COVID-19  WLWT Cincinnati","Wed, 15 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lndsd3QuY29tL2FydGljbGUvbmV3LXN0dWR5LXNob3dzLW5ldy1yYXJlLXN5bXB0b20tcmVsYXRlZC10by1jb3ZpZC0xOS8zMjE2MzAzNNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wlwt.com', 'title': 'WLWT Cincinnati'}"
Coronavirus smell loss 'different from cold and flu' - BBC.com,Coronavirus smell loss 'different from cold and flu'  BBC.com,"Tue, 18 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9oZWFsdGgtNTM4MTA2MTDSASxodHRwczovL3d3dy5iYmMuY29tL25ld3MvaGVhbHRoLTUzODEwNjEwLmFtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
Chicago Bulls feel healthy and are eager to return after a weeklong COVID-19 pause. 'The only symptom I had was ... - Chicago Tribune,Chicago Bulls feel healthy and are eager to return after a weeklong COVID-19 pause. 'The only symptom I had was ...  Chicago Tribune,"Sat, 18 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiswFodHRwczovL3d3dy5jaGljYWdvdHJpYnVuZS5jb20vMjAyMS8xMi8xOC9jaGljYWdvLWJ1bGxzLWZlZWwtaGVhbHRoeS1hbmQtYXJlLWVhZ2VyLXRvLXJldHVybi1hZnRlci1hLXdlZWtsb25nLWNvdmlkLTE5LXBhdXNlLXRoZS1vbmx5LXN5bXB0b20taS1oYWQtd2FzLWJvcmVkb20tZGVtYXItZGVyb3phbi1zYXlzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.chicagotribune.com', 'title': 'Chicago Tribune'}"
"Dylan O'Brien Tests Positive for COVID, Says He's 'All Good' with 'Mild Symptoms' - PEOPLE","Dylan O'Brien Tests Positive for COVID, Says He's 'All Good' with 'Mild Symptoms'  PEOPLE","Tue, 15 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vcGVvcGxlLmNvbS9tb3ZpZXMvZHlsYW4tb2JyaWVuLXRlc3RzLXBvc2l0aXZlLWZvci1jb3ZpZC1taWxkLXN5bXB0b21zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://people.com', 'title': 'PEOPLE'}"
"Home pulse oximeters can help diagnose covid-19 symptoms, but it's easy to use it the wrong way - The Washington Post","Home pulse oximeters can help diagnose covid-19 symptoms, but it's easy to use it the wrong way  The Washington Post","Sun, 28 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiugFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vaGVhbHRoL3R1cm5zLW91dC1pLXdhc250LWR5aW5nLW9mLWNvdmlkLTE5LWFmdGVyLWFsbC1pLXdhcy11c2luZy1teS1wdWxzZS1veGltZXRlci10aGUtd3Jvbmctd2F5LzIwMjAvMDYvMjYvZmQ3MGMwMWEtYWMwMC0xMWVhLTkwNjMtZTY5YmQ2NTIwOTQwX3N0b3J5Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
People with accelerated biological age at increased risk of COVID-19 symptom severity and mortality - News-Medical.Net,People with accelerated biological age at increased risk of COVID-19 symptom severity and mortality  News-Medical.Net,"Mon, 13 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5uZXdzLW1lZGljYWwubmV0L25ld3MvMjAyMDA3MTMvUGVvcGxlLXdpdGgtYWNjZWxlcmF0ZWQtYmlvbG9naWNhbC1hZ2UtYXQtaW5jcmVhc2VkLXJpc2stb2YtQ09WSUQtMTktc3ltcHRvbS1zZXZlcml0eS1hbmQtbW9ydGFsaXR5LmFzcHjSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.news-medical.net', 'title': 'News-Medical.Net'}"
Researchers discover new coronavirus symptoms: feet lesions - FOX 10 News Phoenix,Researchers discover new coronavirus symptoms: feet lesions  FOX 10 News Phoenix,"Sat, 18 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZveDEwcGhvZW5peC5jb20vbmV3cy9yZXNlYXJjaGVycy1kaXNjb3Zlci1uZXctY29yb25hdmlydXMtc3ltcHRvbXMtZmVldC1sZXNpb25z0gFgaHR0cHM6Ly93d3cuZm94MTBwaG9lbml4LmNvbS9uZXdzL3Jlc2VhcmNoZXJzLWRpc2NvdmVyLW5ldy1jb3JvbmF2aXJ1cy1zeW1wdG9tcy1mZWV0LWxlc2lvbnMuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fox10phoenix.com', 'title': 'FOX 10 News Phoenix'}"
Mouth lesions found in COVID-19 patients another strange feature linked to virus - 9News,Mouth lesions found in COVID-19 patients another strange feature linked to virus  9News,"Tue, 21 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqAFodHRwczovL3d3dy45bmV3cy5jb20uYXUvd29ybGQvY29yb25hdmlydXMtc3ltcHRvbXMtbW91dGgtbGVzaW9ucy1mb3VuZC1pbi1jb3ZpZDE5LXBhdGllbnRzLXJhbW9uLXktY2FqYWwtdW5pdmVyc2l0eS1ob3NwaXRhbC1zdHVkeS81NDY5YmE2My1iNDEzLTQ5NWUtYTUwYS04YWFkZThiODMwZDTSAUVodHRwczovL2FtcC45bmV3cy5jb20uYXUvYXJ0aWNsZS81NDY5YmE2My1iNDEzLTQ5NWUtYTUwYS04YWFkZThiODMwZDQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.9news.com.au', 'title': '9News'}"
Multiple trials testing treatments for long COVID symptoms - UCHealth Today,Multiple trials testing treatments for long COVID symptoms  UCHealth Today,"Tue, 12 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnVjaGVhbHRoLm9yZy90b2RheS90cmlhbHMtdGVzdGluZy10cmVhdG1lbnRzLWZvci1sb25nLWNvdmlkLXN5bXB0b21zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.uchealth.org', 'title': 'UCHealth Today'}"
"Omicron Covid Symptom Can Cause 'Scary' Impact On Your Sleep, Experts Say - GLAMOUR UK","Omicron Covid Symptom Can Cause 'Scary' Impact On Your Sleep, Experts Say  GLAMOUR UK","Mon, 10 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmdsYW1vdXJtYWdhemluZS5jby51ay9hcnRpY2xlL29taWNyb24tY292aWQtc3ltcHRvbS1zbGVlcC1wYXJhbHlzaXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.glamourmagazine.co.uk', 'title': 'GLAMOUR UK'}"
International study finds long Covid has more than 200 symptoms - The Times,International study finds long Covid has more than 200 symptoms  The Times,"Fri, 16 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnRoZXRpbWVzLmNvLnVrL2FydGljbGUvaW50ZXJuYXRpb25hbC1zdHVkeS1maW5kcy1sb25nLWNvdmlkLWhhcy1tb3JlLXRoYW4tMjAwLXN5bXB0b21zLWR0aHBzMzM1d9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thetimes.co.uk', 'title': 'The Times'}"
"COVID-19 symptoms appear in a specific order, study finds - Big Think","COVID-19 symptoms appear in a specific order, study finds  Big Think","Fri, 21 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vYmlndGhpbmsuY29tL2hlYWx0aC9jb3ZpZC1zeW1wdG9tcy1zZXF1ZW5jZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://bigthink.com', 'title': 'Big Think'}"
How long do symptoms last? When should you test? A Covid timeline. (Published 2022) - The New York Times,How long do symptoms last? When should you test? A Covid timeline. (Published 2022)  The New York Times,"Fri, 08 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDQvMDkvd2VsbC9ob3ctbG9uZy1kb2VzLWl0LXRha2UtdG8tcmVjb3Zlci1mcm9tLWJhMi5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Is pink eye symptom of coronavirus in kids? - TODAY,Is pink eye symptom of coronavirus in kids?  TODAY,"Thu, 27 Aug 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LnRvZGF5LmNvbS9oZWFsdGgvcGluay1leWUtc3ltcHRvbS1jb3JvbmF2aXJ1cy1raWRzLXQxOTAzMTTSASpodHRwczovL3d3dy50b2RheS5jb20vdG9kYXkvYW1wL3RkbmExOTAzMTQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.today.com', 'title': 'TODAY'}"
Extreme heat can exacerbate long Covid symptoms - KUOW News and Information,Extreme heat can exacerbate long Covid symptoms  KUOW News and Information,"Mon, 01 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lmt1b3cub3JnL3N0b3JpZXMvZXh0cmVtZS1oZWF0LWV4YWNlcmJhdGVzLWxvbmctY292aWQtc3ltcHRvbXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.kuow.org', 'title': 'KUOW News and Information'}"
14 Things to Do If Someone You Live With Has COVID-19 - Michigan Medicine,14 Things to Do If Someone You Live With Has COVID-19  Michigan Medicine,"Thu, 23 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm1pY2hpZ2FubWVkaWNpbmUub3JnL2hlYWx0aC1sYWIvMTQtdGhpbmdzLWRvLWlmLXNvbWVvbmUteW91LWxpdmUtaGFzLWNvdmlkLTE50gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.michiganmedicine.org', 'title': 'Michigan Medicine'}"
Coronavirus symptoms: Woman's brain started 'short circuiting' after contracting COVID-19 - Express,Coronavirus symptoms: Woman's brain started 'short circuiting' after contracting COVID-19  Express,"Fri, 17 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmV4cHJlc3MuY28udWsvbGlmZS1zdHlsZS9oZWFsdGgvMTI3MDE3NC9jb3JvbmF2aXJ1cy1zeW1wdG9tcy1uZXVyb2xvZ2ljYWwtYnJhaW4tZm9nLXNob3J0LWNpcmN1aXRpbmfSAXRodHRwczovL3d3dy5leHByZXNzLmNvLnVrL2xpZmUtc3R5bGUvaGVhbHRoLzEyNzAxNzQvY29yb25hdmlydXMtc3ltcHRvbXMtbmV1cm9sb2dpY2FsLWJyYWluLWZvZy1zaG9ydC1jaXJjdWl0aW5nL2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.express.co.uk', 'title': 'Express'}"
Coronavirus: How to spot a COVID-19 headache? Symptoms to note - The Times of India,Coronavirus: How to spot a COVID-19 headache? Symptoms to note  The Times of India,"Fri, 29 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9saWZlLXN0eWxlL2hlYWx0aC1maXRuZXNzL2hlYWx0aC1uZXdzL2Nvcm9uYXZpcnVzLWhvdy10by1zcG90LWEtY292aWQtMTktaGVhZGFjaGUtc3ltcHRvbXMtdG8tbm90ZS9waG90b3N0b3J5LzkxMTU3MjM4LmNtc9IBpAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9saWZlLXN0eWxlL2hlYWx0aC1maXRuZXNzL2hlYWx0aC1uZXdzL2Nvcm9uYXZpcnVzLWhvdy10by1zcG90LWEtY292aWQtMTktaGVhZGFjaGUtc3ltcHRvbXMtdG8tbm90ZS9hbXBfZXRwaG90b3N0b3J5LzkxMTU3MjM4LmNtcw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://timesofindia.indiatimes.com', 'title': 'The Times of India'}"
"A cross-sectional, multicenter survey of the prevalence and risk factors for Long COVID | Scientific Reports - Nature.com","A cross-sectional, multicenter survey of the prevalence and risk factors for Long COVID | Scientific Reports  Nature.com","Tue, 27 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMi0yNTM5OC020gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
Understanding the signs and symptoms of long COVID - Delaware First Media,Understanding the signs and symptoms of long COVID  Delaware First Media,"Fri, 28 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmRlbGF3YXJlcHVibGljLm9yZy9zaG93L3RoZS1ncmVlbi8yMDIzLTA0LTI4L3VuZGVyc3RhbmRpbmctdGhlLXNpZ25zLWFuZC1zeW1wdG9tcy1vZi1sb25nLWNvdmlk0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.delawarepublic.org', 'title': 'Delaware First Media'}"
Covid symptoms may hide in speech - MIT Technology Review,Covid symptoms may hide in speech  MIT Technology Review,"Tue, 20 Oct 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnRlY2hub2xvZ3lyZXZpZXcuY29tLzIwMjAvMTAvMjAvMTAwOTMzMi9jb3ZpZC1zeW1wdG9tcy1tYXktaGlkZS1pbi1zcGVlY2gv0gFaaHR0cHM6Ly93d3cudGVjaG5vbG9neXJldmlldy5jb20vMjAyMC8xMC8yMC8xMDA5MzMyL2NvdmlkLXN5bXB0b21zLW1heS1oaWRlLWluLXNwZWVjaC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.technologyreview.com', 'title': 'MIT Technology Review'}"
COVID-19 croup during Omicron - Boston Children's Answers - Boston Children's Discoveries,COVID-19 croup during Omicron - Boston Children's Answers  Boston Children's Discoveries,"Mon, 21 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vYW5zd2Vycy5jaGlsZHJlbnNob3NwaXRhbC5vcmcvY292aWQtMTktY3JvdXAv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://answers.childrenshospital.org', 'title': ""Boston Children's Discoveries""}"
"Wearables can track COVID symptoms, other diseases - University of Michigan News","Wearables can track COVID symptoms, other diseases  University of Michigan News","Tue, 19 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vbmV3cy51bWljaC5lZHUvd2VhcmFibGVzLWNhbi10cmFjay1jb3ZpZC1zeW1wdG9tcy1vdGhlci1kaXNlYXNlcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.umich.edu', 'title': 'University of Michigan News'}"
"Untreated COVID often involves relapse, clarifying antiviral rebound discussion - MDedge","Untreated COVID often involves relapse, clarifying antiviral rebound discussion  MDedge","Tue, 21 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3Lm1kZWRnZS5jb20vaW50ZXJuYWxtZWRpY2luZS9hcnRpY2xlLzI2MTMyMC9jb3ZpZC0xOS11cGRhdGVzL3VudHJlYXRlZC1jb3ZpZC1vZnRlbi1pbnZvbHZlcy1yZWxhcHNlLWNsYXJpZnlpbmfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.mdedge.com', 'title': 'MDedge'}"
Covid 19 Omicron outbreak: Doctor says gastro symptoms in children with the virus are typical of viral illness - New Zealand Herald,Covid 19 Omicron outbreak: Doctor says gastro symptoms in children with the virus are typical of viral illness  New Zealand Herald,"Tue, 01 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMipwFodHRwczovL3d3dy5uemhlcmFsZC5jby5uei9uei9jb3ZpZC0xOS1vbWljcm9uLW91dGJyZWFrLWRvY3Rvci1zYXlzLWdhc3Ryby1zeW1wdG9tcy1pbi1jaGlsZHJlbi13aXRoLXRoZS12aXJ1cy1hcmUtdHlwaWNhbC1vZi12aXJhbC1pbGxuZXNzL1FDWVJLVlZTWUpZVlVUTDRCNjYyUUREUFdFL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nzherald.co.nz', 'title': 'New Zealand Herald'}"
Is It Covid or the Flu? How to Tell Symptoms Apart - The New York Times,Is It Covid or the Flu? How to Tell Symptoms Apart  The New York Times,"Thu, 22 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3Lm55dGltZXMuY29tL2FydGljbGUvY292aWQtZmx1LXN5bXB0b21zLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
CDC shortens Covid isolation period to 5 days for people without symptoms - NBC News,CDC shortens Covid isolation period to 5 days for people without symptoms  NBC News,"Mon, 27 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5uYmNuZXdzLmNvbS9wb2xpdGljcy9wb2xpdGljcy1uZXdzL2NkYy1zaG9ydGVucy1pc29sYXRpb24tcGVyaW9kLWFzeW1wdG9tYXRpYy1wZW9wbGUtd2hvLXRlc3QtcG9zaXRpdmUtY292aWQtbjEyODY2NTPSASxodHRwczovL3d3dy5uYmNuZXdzLmNvbS9uZXdzL2FtcC9uY25hMTI4NjY1Mw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
The Symptoms Of COVID Variant XBB That Doctors Are Seeing Right Now - HuffPost,The Symptoms Of COVID Variant XBB That Doctors Are Seeing Right Now  HuffPost,"Fri, 06 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3Lmh1ZmZwb3N0LmNvbS9lbnRyeS94YmItY292aWQtdmFyaWFudC1zeW1wdG9tc19sXzYzYjc0NTI1ZTRiMGNiZmQ1NWU3YzZlY9IBWGh0dHBzOi8vd3d3Lmh1ZmZwb3N0LmNvbS9lbnRyeS94YmItY292aWQtdmFyaWFudC1zeW1wdG9tc19sXzYzYjc0NTI1ZTRiMGNiZmQ1NWU3YzZlYy9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.huffpost.com', 'title': 'HuffPost'}"
Why do some Covid-19 patients have symptoms long after the virus goes away? NIH aims to find out. - NBC News,Why do some Covid-19 patients have symptoms long after the virus goes away? NIH aims to find out.  NBC News,"Wed, 24 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2hlYWx0aC9oZWFsdGgtbmV3cy93aHktZG8tc29tZS1jb3ZpZC0xOS1wYXRpZW50cy1oYXZlLXN5bXB0b21zLWxvbmctYWZ0ZXItbjEyNTg3NTbSASxodHRwczovL3d3dy5uYmNuZXdzLmNvbS9uZXdzL2FtcC9uY25hMTI1ODc1Ng?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
COVID XBB.1.16: Arcturus heightens the incidence of THESE two symptoms - The Times of India,COVID XBB.1.16: Arcturus heightens the incidence of THESE two symptoms  The Times of India,"Mon, 17 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9saWZlLXN0eWxlL2hlYWx0aC1maXRuZXNzL2hlYWx0aC1uZXdzL2NvdmlkLXhiYi0xLTE2LWFyY3R1cnVzLWhlaWdodGVucy10aGUtaW5jaWRlbmNlLW9mLXRoZXNlLXR3by1zeW1wdG9tcy9waG90b3N0b3J5Lzk5NTUzNzEzLmNtc9IBrQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9saWZlLXN0eWxlL2hlYWx0aC1maXRuZXNzL2hlYWx0aC1uZXdzL2NvdmlkLXhiYi0xLTE2LWFyY3R1cnVzLWhlaWdodGVucy10aGUtaW5jaWRlbmNlLW9mLXRoZXNlLXR3by1zeW1wdG9tcy9hbXBfZXRwaG90b3N0b3J5Lzk5NTUzNzEzLmNtcw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://timesofindia.indiatimes.com', 'title': 'The Times of India'}"
Is a sore throat a symptom of Covid?... - The Sun,Is a sore throat a symptom of Covid?...  The Sun,"Tue, 22 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnRoZXN1bi5jby51ay9uZXdzLzExMjU4NzU4L3NvcmUtdGhyb2F0LWNvcm9uYXZpcnVzLXN5bXB0b20tY292aWQv0gFRaHR0cHM6Ly93d3cudGhlc3VuLmNvLnVrL25ld3MvMTEyNTg3NTgvc29yZS10aHJvYXQtY29yb25hdmlydXMtc3ltcHRvbS1jb3ZpZC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thesun.co.uk', 'title': 'The Sun'}"
"Even mild COVID in young people often leads to long-term symptoms, study finds - Ars Technica","Even mild COVID in young people often leads to long-term symptoms, study finds  Ars Technica","Fri, 25 Jun 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL3NjaWVuY2UvMjAyMS8wNi9ldmVuLW1pbGQtY292aWQtaW4teW91bmctcGVvcGxlLW9mdGVuLWxlYWRzLXRvLWxvbmctdGVybS1zeW1wdG9tcy1zdHVkeS1maW5kcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}"
Significant Amount of 'Long-Haul' COVID Sufferers Had Mild Symptoms During Initial Infection - PEOPLE,Significant Amount of 'Long-Haul' COVID Sufferers Had Mild Symptoms During Initial Infection  PEOPLE,"Tue, 09 Mar 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vcGVvcGxlLmNvbS9oZWFsdGgvbG9uZy1oYXVsLWNvdmlkLXN1ZmZlcmVycy1oYWQtbWlsZC1zeW1wdG9tcy1kdXJpbmctaW5pdGlhbC1pbmZlY3Rpb24v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://people.com', 'title': 'PEOPLE'}"
Addressing post-COVID-19 gastrointestinal symptoms - Baylor College of Medicine | BCM,Addressing post-COVID-19 gastrointestinal symptoms  Baylor College of Medicine | BCM,"Fri, 16 Jul 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vYmxvZ3MuYmNtLmVkdS8yMDIxLzA3LzE2L2FkZHJlc3NpbmctcG9zdC1jb3ZpZC0xOS1nYXN0cm9pbnRlc3RpbmFsLXN5bXB0b21zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://blogs.bcm.edu', 'title': 'Baylor College of Medicine | BCM'}"
